nome,nome,votos
SIDNEY DE OLIVEIRA LIMA,SIDNEY DE OLIVEIRA LIMA,463.0
TEREZA CRISTINA DE ALMEIDA FREITAS,TEREZA CRISTINA DE ALMEIDA FREITAS,376.00000000000006
THAIS CLAUDIA D AFONSECA DA SILVA,THAIS CLAUDIA D AFONSECA DA SILVA,1362.0000000000005
VERONICA LUCIA DE CARVALHO,VERONICA LUCIA DE CARVALHO,290.0000000000001
VINICIUS SAMOR DE LACERDA,VINICIUS SAMOR DE LACERDA,14568.000000000004
WANDER CARLOS GOMES,WANDER CARLOS GOMES,695.0000000000002
JOSE RAIMUNDO SILVA,JOSE RAIMUNDO SILVA,8525.999999999993
ADELMO PADILHA DE MIRANDA,ADELMO PADILHA DE MIRANDA,2474.0000000000005
ALOYSIO RODRIGUES DA CUNHA,ALOYSIO RODRIGUES DA CUNHA,224.0
MARCELO HENRIQUE TEIXEIRA DIAS,MARCELO HENRIQUE TEIXEIRA DIAS,60383.99999999996
NANCI JUSSARA MARQUES BARBOSA,NANCI JUSSARA MARQUES BARBOSA,257.9999999999999
ALEXANDRE MAGNO DE MOURA,ALEXANDRE MAGNO DE MOURA,18289.999999999993
AURÉLIO JOAQUIM DA SILVA,AURÉLIO JOAQUIM DA SILVA,11286.999999999998
GUSTAVO MARQUES CARVALHO MITRE,GUSTAVO MARQUES CARVALHO MITRE,47101.00000000001
JOSE MARIA AMORIM DA SILVA,JOSE MARIA AMORIM DA SILVA,1725.9999999999995
JOSÉ ANTONIO PRATES,JOSÉ ANTONIO PRATES,13271.00000000001
JULIANE LOURDES SILVA,JULIANE LOURDES SILVA,446.00000000000017
MARCELO GUILHERME DE ARO FERREIRA,MARCELO GUILHERME DE ARO FERREIRA,87113.00000000007
WEDERSON OSMAR MOREIRA,WEDERSON OSMAR MOREIRA,11834.999999999993
WIRIS CARLOS LOPES,WIRIS CARLOS LOPES,909.9999999999999
DALTON HENRIQUE DE ALBUQUERQUE,DALTON HENRIQUE DE ALBUQUERQUE,370.9999999999999
GEZIEL RAMOS SILVA,GEZIEL RAMOS SILVA,1466.9999999999995
MARCOS TULIO DA SILVA CRUZ,MARCOS TULIO DA SILVA CRUZ,2721.999999999999
PABLO DO AMARAL LOPES,PABLO DO AMARAL LOPES,878.9999999999998
RICARDO FERNANDO PEDROSA,RICARDO FERNANDO PEDROSA,8710.000000000005
VILSON LUIZ DA SILVA,VILSON LUIZ DA SILVA,55165.000000000044
SALMA REGINA GALLATE,SALMA REGINA GALLATE,5046.000000000002
ALBERTO CARLOS GOMES TAMEIRÃO,ALBERTO CARLOS GOMES TAMEIRÃO,0.0
SÉRGIO LUCIO DE ALMEIDA,SÉRGIO LUCIO DE ALMEIDA,67458.99999999994
TILDEN JOSÉ SANTIAGO,TILDEN JOSÉ SANTIAGO,4322.999999999996
JULIO CESAR DELGADO,JULIO CESAR DELGADO,86245.00000000004
CLESIO MUCIO DRUMOND FILHO,CLESIO MUCIO DRUMOND FILHO,2217.000000000001
LUCIANA DE OLIVEIRA ARCHETE,LUCIANA DE OLIVEIRA ARCHETE,368.9999999999999
ALAERSON CHAVES DA SILVA,ALAERSON CHAVES DA SILVA,2005.9999999999995
EUCLESIO MARTINS PROCOPIO,EUCLESIO MARTINS PROCOPIO,364.9999999999999
EVANDRO DA SILVA PEDRAS,EVANDRO DA SILVA PEDRAS,1414.0000000000002
JOSE ANASTACIO DE CARVALHO SILVA FILHO,JOSE ANASTACIO DE CARVALHO SILVA FILHO,1492.0
JOSE LUIZ AUGUSTO,JOSE LUIZ AUGUSTO,1472.0000000000002
SANDRO LUCIO DE SOUZA COELHO,SANDRO LUCIO DE SOUZA COELHO,5704.000000000002
STEFANO AGUIAR DOS SANTOS,STEFANO AGUIAR DOS SANTOS,144153.00000000012
EDIVAM TEODORO,EDIVAM TEODORO,653.9999999999999
AGUINALDO BRAGA DA SILVA,AGUINALDO BRAGA DA SILVA,0.0
ALEXANDRE KALIL,ALEXANDRE KALIL,0.0
CELESTE ALFREDO FERNANDES,CELESTE ALFREDO FERNANDES,881.0000000000001
ELZI BARBOSA DA SILVA,ELZI BARBOSA DA SILVA,342.99999999999994
GUSTAVO CESAR ALKIMIN LOPES DE OLIVEIRA,GUSTAVO CESAR ALKIMIN LOPES DE OLIVEIRA,13027.000000000004
IRIS FERREIRA CHAVES,IRIS FERREIRA CHAVES,1908.0000000000007
LUCAS ISRAEL SILVA DE OLIVEIRA,LUCAS ISRAEL SILVA DE OLIVEIRA,8362.000000000005
LUCIA MARIA DA SILVA MOREIRA,LUCIA MARIA DA SILVA MOREIRA,623.0000000000001
MARA CHRISTINA FERREIRA ALMADA,MARA CHRISTINA FERREIRA ALMADA,1246.0
MARDELENE CEZAR RODRIGUES DE JESUS,MARDELENE CEZAR RODRIGUES DE JESUS,1652.9999999999998
MARIA APARECIDA DE OLIVEIRA SOUZA,MARIA APARECIDA DE OLIVEIRA SOUZA,604.9999999999999
MARIA DA CONCEIÇÃO SOARES LEAL FIGUEIREDO,MARIA DA CONCEIÇÃO SOARES LEAL FIGUEIREDO,305.0
PAULO DA COSTA JÚNIOR,PAULO DA COSTA JÚNIOR,2109.999999999999
RODRIGO COSTA ARAUJO,RODRIGO COSTA ARAUJO,279.9999999999999
VAGNER ALVES CLEMENTE,VAGNER ALVES CLEMENTE,1116.0000000000002
WANDER GUIMARÃES DAMACENO,WANDER GUIMARÃES DAMACENO,34598.00000000001
MARCELO LUIZ DE SOUZA ALVES,MARCELO LUIZ DE SOUZA ALVES,301.0
ROBERTO RIBEIRO GONÇALVES,ROBERTO RIBEIRO GONÇALVES,1646.0000000000002
ALVIMAR ROGERIO DE SOUZA,ALVIMAR ROGERIO DE SOUZA,2360.0000000000005
FRANCISCA MARIA DA SILVA,FRANCISCA MARIA DA SILVA,2391.999999999999
REGILAINE ALVES DE CARVALHO,REGILAINE ALVES DE CARVALHO,194.99999999999991
ADRIANO MATEUS FERREIRA,ADRIANO MATEUS FERREIRA,654.9999999999998
MARIA PERPETUO SOCORRO DE MORAES,MARIA PERPETUO SOCORRO DE MORAES,510.0
SONIA MARIA DE DEUS VIEIRA,SONIA MARIA DE DEUS VIEIRA,645.0
ALOISIO SANTOS NEIVA,ALOISIO SANTOS NEIVA,3678.9999999999986
GERALDO SEBASTIÃO MAGELA DIAS,GERALDO SEBASTIÃO MAGELA DIAS,18154.000000000007
MARIA RIBEIRO DE ANDRADA E OLIVEIRA FIGUEIREDO,MARIA RIBEIRO DE ANDRADA E OLIVEIRA FIGUEIREDO,1325.0
MARIENE PATRICIA RODRIGUES,MARIENE PATRICIA RODRIGUES,3776.0000000000014
RICARDO DE OLIVEIRA LOBATO,RICARDO DE OLIVEIRA LOBATO,2005.000000000001
SAULO MIRANDA PINTO,SAULO MIRANDA PINTO,729.0
ISAIAS SILVESTRE,ISAIAS SILVESTRE,23229.00000000001
SONIA FERREIRA DE AMORIM TERRA,SONIA FERREIRA DE AMORIM TERRA,2078.0000000000005
DJALBERT JOSE DE ALMEIDA,DJALBERT JOSE DE ALMEIDA,132.99999999999997
LUCAS GOMES ARCANJO,LUCAS GOMES ARCANJO,653.0000000000001
MANOEL FERREIRA DA SILVA,MANOEL FERREIRA DA SILVA,498.00000000000006
MAURO LUCIO DA SILVA,MAURO LUCIO DA SILVA,2390.9999999999995
ROBERTO SIMAO,ROBERTO SIMAO,0.0
EDNA FERREIRA DE SALES OLIVEIRA,EDNA FERREIRA DE SALES OLIVEIRA,216.99999999999997
FRANCISCO PANADÉS RUBIÓ,FRANCISCO PANADÉS RUBIÓ,2928.999999999999
GERALDO FELIPE DA SILVA,GERALDO FELIPE DA SILVA,684.9999999999998
HELDER DA CUNHA EVANGELISTA,HELDER DA CUNHA EVANGELISTA,308.0000000000001
SIDENIR APARECIDO COELHO VENTURA,SIDENIR APARECIDO COELHO VENTURA,1019.9999999999998
WALTER FERREIRA DA COSTA,WALTER FERREIRA DA COSTA,1141.9999999999995
WILLIAN SOARES DO CARMO,WILLIAN SOARES DO CARMO,659.9999999999998
ADRIANA PINHEIRO GODINHO,ADRIANA PINHEIRO GODINHO,5778.999999999997
ANDRE LUIZ ALMEIDA TURCI,ANDRE LUIZ ALMEIDA TURCI,548.9999999999998
ANTONIO OLIBONI,ANTONIO OLIBONI,37136.00000000002
CARLOS FREDERICO MARCELO DA CUNHA CAVALCANTI,CARLOS FREDERICO MARCELO DA CUNHA CAVALCANTI,1621.9999999999998
GILBERTO PIRES OLIVEIRA,GILBERTO PIRES OLIVEIRA,732.9999999999997
HELENICE CUNHA DE LIMA,HELENICE CUNHA DE LIMA,1004.0000000000001
JOSE DO CARMO DE LIMA BARBOSA,JOSE DO CARMO DE LIMA BARBOSA,3627.0000000000023
LUIZ ANTONIO BARROSO RODRIGUES,LUIZ ANTONIO BARROSO RODRIGUES,5620.999999999996
MARCIO CALAFIORI RESENDE,MARCIO CALAFIORI RESENDE,4747.999999999998
MARCOS ANTONIO ALVIM,MARCOS ANTONIO ALVIM,32272.000000000007
MOACIR PEREIRA COIMBRA,MOACIR PEREIRA COIMBRA,1770.0000000000005
RAUL GUILHERME PLASSMANN,RAUL GUILHERME PLASSMANN,9082.000000000004
RUTE DE OLIVEIRA SOUZA,RUTE DE OLIVEIRA SOUZA,84.99999999999997
SILVANA APARECIDA ELIAS,SILVANA APARECIDA ELIAS,385.00000000000006
TANIA RAQUEL DE QUEIROZ MUNIZ,TANIA RAQUEL DE QUEIROZ MUNIZ,96073.00000000006
VANDERLEI DORNELAS TOMAZ,VANDERLEI DORNELAS TOMAZ,6110.000000000005
WAGNER JOSE DA SILVA,WAGNER JOSE DA SILVA,357.0
MARILZA ALVES DE FIGUEIREDO,MARILZA ALVES DE FIGUEIREDO,257.0
ANA LUCIA BARROSO DA SILVA,ANA LUCIA BARROSO DA SILVA,109.00000000000004
CELY PEREIRA DOS SANTOS,CELY PEREIRA DOS SANTOS,459.0000000000001
DIVA DOMINGOS DA SILVA,DIVA DOMINGOS DA SILVA,340.9999999999999
MARCUS SALVIO PIERONI,MARCUS SALVIO PIERONI,628.0000000000002
ADEILSON QUINTINO DE SOUSA,ADEILSON QUINTINO DE SOUSA,984.9999999999999
ANTONIO EDUARDO MARTINS,ANTONIO EDUARDO MARTINS,38474.99999999998
CARLOS EDUARDO DA CUNHA,CARLOS EDUARDO DA CUNHA,902.0
FABIO DOS SANTOS,FABIO DOS SANTOS,1266.9999999999998
GLEISER LUCIO BORONI SOARES,GLEISER LUCIO BORONI SOARES,19701.000000000007
JOAO CARLOS BEREGENO JUNIOR,JOAO CARLOS BEREGENO JUNIOR,76.00000000000001
LUIS ANTONIO BATISTA,LUIS ANTONIO BATISTA,155.0
MAGNOLIA RODRIGUES DE SOUZA,MAGNOLIA RODRIGUES DE SOUZA,613.9999999999998
ALEXANDRE RAIMUNDO BARROS LIMA,ALEXANDRE RAIMUNDO BARROS LIMA,4147.000000000002
ANDREIA MARTINS DE SOUZA BOTELHO,ANDREIA MARTINS DE SOUZA BOTELHO,5818.000000000001
CLAUDINE BENEDITO BATALHA,CLAUDINE BENEDITO BATALHA,463.99999999999983
CLESIO REZENDE COSTA,CLESIO REZENDE COSTA,1058.0
JOSE ANTONIO TEIXEIRA DE MENDONÇA,JOSE ANTONIO TEIXEIRA DE MENDONÇA,396.0000000000001
JOSE ROBERTO FAGUNDES DOS SANTOS,JOSE ROBERTO FAGUNDES DOS SANTOS,304.00000000000006
PEDRO WILSON ROCHA,PEDRO WILSON ROCHA,1532.0000000000005
ALEXANDRE GOMES FERREIRA,ALEXANDRE GOMES FERREIRA,905.0000000000003
ANDREIA JACQUELINE PACHECO,ANDREIA JACQUELINE PACHECO,1162.0
ANTONIO JOSÉ DA SILVA,ANTONIO JOSÉ DA SILVA,333.0000000000001
CLAUDIO ALFREDO DE LIMA NAVES,CLAUDIO ALFREDO DE LIMA NAVES,235.0000000000001
ELIZABETH SIMÕES,ELIZABETH SIMÕES,121.00000000000003
GERALDO MAGELO AUDRIANO,GERALDO MAGELO AUDRIANO,536.0000000000001
JOÃO GOMES DA SILVA,JOÃO GOMES DA SILVA,522.0000000000001
MARCOS MOURA FRANCO,MARCOS MOURA FRANCO,352.99999999999994
MARIA APARECIDA DE OLIVEIRA EULALIO,MARIA APARECIDA DE OLIVEIRA EULALIO,188.00000000000003
ROGÉRIO ALCÂNTARA DE MELO,ROGÉRIO ALCÂNTARA DE MELO,1562.0000000000005
SANDEMBERG SOARES PEREIRA,SANDEMBERG SOARES PEREIRA,2921.000000000001
SANDRA DE SOUZA CRUZ,SANDRA DE SOUZA CRUZ,294.99999999999994
TANIA GERALDA DE SOUZA SILVA,TANIA GERALDA DE SOUZA SILVA,99.00000000000004
WALTER MOURISSO,WALTER MOURISSO,522.0000000000001
ÁDILA VALDEMIRA SEVERINO DAS NEVES,ÁDILA VALDEMIRA SEVERINO DAS NEVES,641.0
ANGELA MARIA CARDOSO FARIAS,ANGELA MARIA CARDOSO FARIAS,423.0
BRUNIELE FERREIRA DA SILVA,BRUNIELE FERREIRA DA SILVA,45380.99999999998
CARLOS WAGNER DA SILVA DIAS,CARLOS WAGNER DA SILVA DIAS,0.0
CLARA MARTINS CIRINO DOS SANTOS,CLARA MARTINS CIRINO DOS SANTOS,0.0
EDSON CORREA BITENCOURT,EDSON CORREA BITENCOURT,1078.0
EFRAIM LENINI SOARES FRAGA,EFRAIM LENINI SOARES FRAGA,559.9999999999998
ESIO WILSON LEVINO DE ARAÚJO,ESIO WILSON LEVINO DE ARAÚJO,665.9999999999998
FLAVIO DONIZETE GONÇALVES,FLAVIO DONIZETE GONÇALVES,5930.000000000004
JACKSON EDUARDO DA SILVA,JACKSON EDUARDO DA SILVA,190.0
JOSÉ ROBERTO CORREIA FRANÇA,JOSÉ ROBERTO CORREIA FRANÇA,1310.9999999999995
MARÍLIA GONÇALVES ANDRADE DE OLIVEIRA,MARÍLIA GONÇALVES ANDRADE DE OLIVEIRA,2855.9999999999995
OVIMAR DOS REIS SOUTO,OVIMAR DOS REIS SOUTO,4033.0000000000027
ROBERTO DE QUEIROZ GONTIJO,ROBERTO DE QUEIROZ GONTIJO,77.0
SUELY GOMES,SUELY GOMES,287.00000000000006
WANDERSON MATOZINHO DE SOUZA,WANDERSON MATOZINHO DE SOUZA,1805.0000000000002
WATSON AGUIAR,WATSON AGUIAR,50.0
WELTON LUIZ DE MELO,WELTON LUIZ DE MELO,1464.9999999999998
MARIA DE FATIMA TAVARES,MARIA DE FATIMA TAVARES,1396.0
JULIO ALVES DA SILVA,JULIO ALVES DA SILVA,584.0000000000002
PATRICK OSORIO DE MELO DOS SANTOS,PATRICK OSORIO DE MELO DOS SANTOS,871.9999999999998
SARA RAYANNE SILVA AZEVEDO,SARA RAYANNE SILVA AZEVEDO,1958.9999999999995
ANDERSON ADAUTO PEREIRA,ANDERSON ADAUTO PEREIRA,0.0
ENEIAS ANTONIO MARTINS,ENEIAS ANTONIO MARTINS,1078.0
BARTOLOMEU MAXIMO DE FIGUEIREDO,BARTOLOMEU MAXIMO DE FIGUEIREDO,309.00000000000006
VANILDA CARDOSO OLIVEIRA DE ARAUJO,VANILDA CARDOSO OLIVEIRA DE ARAUJO,102.99999999999999
MARCO ANTÔNIO DE OLIVEIRA ZOCRATO,MARCO ANTÔNIO DE OLIVEIRA ZOCRATO,2925.0000000000005
LUCIANA VAZ VENÂNCIO,LUCIANA VAZ VENÂNCIO,333.99999999999994
BRENO DE CASTRO ALVES CARONE,BRENO DE CASTRO ALVES CARONE,3769.9999999999977
LUIZ OTAVIO DA TRINDADE,LUIZ OTAVIO DA TRINDADE,574.0000000000001
CÁTHIA ÍNDIO DO BRASIL KENTISH,CÁTHIA ÍNDIO DO BRASIL KENTISH,623.9999999999998
STENIO MESSIAS DOS SANTOS,STENIO MESSIAS DOS SANTOS,481.9999999999998
LUIZ CARLOS VICENTE,LUIZ CARLOS VICENTE,403.00000000000017
LUCIENE CRISTINE DE OLIVEIRA FERREIRA,LUCIENE CRISTINE DE OLIVEIRA FERREIRA,1213.0000000000002
MARIA APARECIDA VIEIRA,MARIA APARECIDA VIEIRA,1596.0000000000002
SONIA MARIA FERREIRA,SONIA MARIA FERREIRA,366.0000000000001
ROSANE ALVES DA SILVA,ROSANE ALVES DA SILVA,2048.000000000001
ALDENI DE SOUZA GUERRA RAMOS,ALDENI DE SOUZA GUERRA RAMOS,145.99999999999997
JANETE DE OLIVEIRA CHAGAS CAMPOS,JANETE DE OLIVEIRA CHAGAS CAMPOS,239.99999999999994
ANTONIO CARLOS DUARTE,ANTONIO CARLOS DUARTE,440.9999999999999
THEREZINHA SANT ANNA COUTO,THEREZINHA SANT ANNA COUTO,424.00000000000017
NORMA MARIA LEÃO,NORMA MARIA LEÃO,118.99999999999997
ÉVELIN LUCÍLIA DA PIEDADE,ÉVELIN LUCÍLIA DA PIEDADE,226.00000000000006
NIVALDO INACIO MORAIS,NIVALDO INACIO MORAIS,3535.999999999999
IARA MARTINS MORAIS,IARA MARTINS MORAIS,127.99999999999997
IRACI CHAVES MAURICIO VIGO,IRACI CHAVES MAURICIO VIGO,155.99999999999994
WEDER DE OLIVEIRA MATTOS,WEDER DE OLIVEIRA MATTOS,9830.000000000002
ILANA ARAÚJO ALVES SOARES,ILANA ARAÚJO ALVES SOARES,488.99999999999983
REGINALDO ROSSI DE PAULA,REGINALDO ROSSI DE PAULA,1054.0000000000002
CARLOS ALBERTO ALVES,CARLOS ALBERTO ALVES,389.00000000000006
CRISTIANE APARECIDA DA SILVA,CRISTIANE APARECIDA DA SILVA,30.0
JEFFERSON BASTOS GONÇALVES,JEFFERSON BASTOS GONÇALVES,154.00000000000003
GERALDO DIAS AMADOR,GERALDO DIAS AMADOR,3713.000000000002
MILENE DAS GRAÇAS GANDRA,MILENE DAS GRAÇAS GANDRA,187.0
DÂMINA DE CARVALHO PEREIRA,DÂMINA DE CARVALHO PEREIRA,52679.000000000044
PATRICIA MARIA COUTINHO NESSIM,PATRICIA MARIA COUTINHO NESSIM,276.99999999999994
MARCO ANTÔNIO FELÍCIO DA SILVA,MARCO ANTÔNIO FELÍCIO DA SILVA,7754.999999999995
ANGELA MARIA DA SILVA,ANGELA MARIA DA SILVA,82.99999999999999
RAUL BATISTA DE SOUZA,RAUL BATISTA DE SOUZA,104356.00000000006
JOSEFA RIBAMAR DE LIMA,JOSEFA RIBAMAR DE LIMA,10.000000000000002
MARIA DE JESUS DA SILVA PIMENTA,MARIA DE JESUS DA SILVA PIMENTA,125.99999999999999
CLAUDIA RIBEIRO GUIMARÃES DA SILVA,CLAUDIA RIBEIRO GUIMARÃES DA SILVA,65.99999999999997
ROBERTO VALERIO BATISTA DE ARAUJO,ROBERTO VALERIO BATISTA DE ARAUJO,305.0
BRUNO CARLOS ANDRADE DA CRUZ,BRUNO CARLOS ANDRADE DA CRUZ,8440.999999999996
FABIO RONAN SOUZA SANTOS,FABIO RONAN SOUZA SANTOS,1963.0
JOSIAS DA SILVA HIGINO,JOSIAS DA SILVA HIGINO,29882.00000000001
LUIS PAULO LUZ QUADROS,LUIS PAULO LUZ QUADROS,6097.0
RAIMUNDO VALRY DE MORAIS,RAIMUNDO VALRY DE MORAIS,15867.00000000001
JOSÉ WILSON COSTA ARAUJO,JOSÉ WILSON COSTA ARAUJO,26146.00000000001
MOACIR CHARLES AGNELO BORGES SEGUNDO,MOACIR CHARLES AGNELO BORGES SEGUNDO,4150.000000000002
WLADIMIR AFONSO DA COSTA RABELO,WLADIMIR AFONSO DA COSTA RABELO,141212.99999999997
WELLINGTON TADEU RAMOS DE MELO,WELLINGTON TADEU RAMOS DE MELO,988.0000000000003
RAIMUNDO PEREIRA DE OLIVEIRA,RAIMUNDO PEREIRA DE OLIVEIRA,1056.0
ADOLF FREDERICO RETTELBUSCH,ADOLF FREDERICO RETTELBUSCH,1535.0000000000002
LUIS CLAUDIO DA SILVA COELHO,LUIS CLAUDIO DA SILVA COELHO,457.00000000000017
ADELINO DO SOCORRO PEREIRA BESSA,ADELINO DO SOCORRO PEREIRA BESSA,984.0000000000001
BIANCA DA SILVA HOLANDA,BIANCA DA SILVA HOLANDA,174.00000000000006
CARLOS DO SOCORRO GUERREIRO VAZ,CARLOS DO SOCORRO GUERREIRO VAZ,12377.999999999993
CLAUDIO JOSÉ RAMOS FERNANDES,CLAUDIO JOSÉ RAMOS FERNANDES,396.0000000000001
DEUSARINA SOARES DE ALMEIDA,DEUSARINA SOARES DE ALMEIDA,28.000000000000004
EDILSON DE SOUSA SANTOS,EDILSON DE SOUSA SANTOS,2216.0
EDMILSON BRITO RODRIGUES,EDMILSON BRITO RODRIGUES,170603.99999999994
EDSON SILVA BARBOSA,EDSON SILVA BARBOSA,1748.9999999999995
GEORGE DE SA MOREIRA,GEORGE DE SA MOREIRA,735.0000000000003
JOSE CLEBER BARROS RABELO,JOSE CLEBER BARROS RABELO,7718.0000000000055
KATIANE SANTOS SANCHES,KATIANE SANTOS SANCHES,165.00000000000006
LAELIA DA SILVA BORGES,LAELIA DA SILVA BORGES,304.00000000000006
PAULYANE DO NASCIMENTO RAMOS,PAULYANE DO NASCIMENTO RAMOS,18.999999999999996
RAIMUNDO MARCIO PINTO DE JESUS,RAIMUNDO MARCIO PINTO DE JESUS,15399.000000000013
RIBAMAR RIBEIRO JUNIOR,RIBAMAR RIBEIRO JUNIOR,1347.0
RIGLER DA COSTA ARAGÃO,RIGLER DA COSTA ARAGÃO,1954.0000000000005
ROSA MARIA DIAS DA SILVA,ROSA MARIA DIAS DA SILVA,317.0
ROSIANE CRISTINA PIMENTEL PANTOJA,ROSIANE CRISTINA PIMENTEL PANTOJA,26.0
RUBENIXSON RIBEIRO FARIAS,RUBENIXSON RIBEIRO FARIAS,6818.000000000006
RUI SILVA DOS SANTOS,RUI SILVA DOS SANTOS,416.0
SILVIA LETÍCIA D OLIVEIRA DA LUZ,SILVIA LETÍCIA D OLIVEIRA DA LUZ,2213.0000000000005
JOSIVALDO FERREIRA DE ANDRADE,JOSIVALDO FERREIRA DE ANDRADE,1117.9999999999998
MARIA CÉLIA DE OLIVEIRA,MARIA CÉLIA DE OLIVEIRA,2349.0000000000005
EDINA DE JESUS PINHEIRO CASTRO,EDINA DE JESUS PINHEIRO CASTRO,129.99999999999994
SAMUEL AUGUSTO SIQUEIRA FILHO,SAMUEL AUGUSTO SIQUEIRA FILHO,917.0000000000002
SANDRA DAMASCENO TAVERNARD,SANDRA DAMASCENO TAVERNARD,1424.0000000000005
ENILDE DE FIGUEIREDO PINHEIRO,ENILDE DE FIGUEIREDO PINHEIRO,102.99999999999999
LUIZ GUILHERME LOPES DE MELO E SILVA,LUIZ GUILHERME LOPES DE MELO E SILVA,1389.0
PAULO CESAR DE CARVALHO SILVA,PAULO CESAR DE CARVALHO SILVA,3831.0
KATARYNE RIBEIRO CAMPOS,KATARYNE RIBEIRO CAMPOS,150.0
FÁBIO VELOSO DE CASTRO,FÁBIO VELOSO DE CASTRO,1362.0000000000005
OSVALDO GOMES PACHECO,OSVALDO GOMES PACHECO,744.9999999999997
ANA JULIA DE VASCONCELOS CAREPA,ANA JULIA DE VASCONCELOS CAREPA,58938.0
CARLOS EDUARDO CARDOSO MARTINS,CARLOS EDUARDO CARDOSO MARTINS,41079.99999999998
CLAUDIO ALBERTO CASTELO BRANCO PUTY,CLAUDIO ALBERTO CASTELO BRANCO PUTY,57104.99999999997
ESMERINO NERI BATISTA FILHO,ESMERINO NERI BATISTA FILHO,74722.00000000007
JOSE GERALDO TORRES DA SILVA,JOSE GERALDO TORRES DA SILVA,105151.00000000003
JOSE ROBERTO OLIVEIRA FARO,JOSE ROBERTO OLIVEIRA FARO,142970.00000000003
MARIA IVANETE BARBOSA DO CARMO,MARIA IVANETE BARBOSA DO CARMO,1259.0000000000002
MILTON ZIMMER SCHNEIDER,MILTON ZIMMER SCHNEIDER,40146.000000000015
ELCIONE THEREZINHA ZAHLUTH BARBALHO,ELCIONE THEREZINHA ZAHLUTH BARBALHO,87632.00000000007
JOSÉ BENITO PRIANTE JUNIOR,JOSÉ BENITO PRIANTE JUNIOR,122348.00000000009
SIMONE MARIA MORGADO FERREIRA,SIMONE MARIA MORGADO FERREIRA,76509.99999999996
PAULA CRISTINA NOBRE TITAN,PAULA CRISTINA NOBRE TITAN,67323.99999999994
GRACIMAR VALE DA SILVA,GRACIMAR VALE DA SILVA,1032.0
LEOMARINO ANDRADE,LEOMARINO ANDRADE,7519.000000000003
ANTONIO HAMILTON BENTES,ANTONIO HAMILTON BENTES,733.9999999999999
VANILDO SILVA MACIEL,VANILDO SILVA MACIEL,2593.0000000000005
JOAQUIM ARISTIDES ARAUJO CAMPOS,JOAQUIM ARISTIDES ARAUJO CAMPOS,60749.000000000015
JOÁS POSSIDONIO ALVES MARTINS REIS,JOÁS POSSIDONIO ALVES MARTINS REIS,9898.999999999995
FRANCISCO NELIO AGUIAR DA SILVA,FRANCISCO NELIO AGUIAR DA SILVA,84601.00000000006
GETULIO MARQUES LOPES,GETULIO MARQUES LOPES,1947.0
HELIO LEITE DA SILVA,HELIO LEITE DA SILVA,85193.99999999994
JEOVÁ VIEIRA DE AGUIAR,JEOVÁ VIEIRA DE AGUIAR,1865.0000000000005
JOSÉ WALDOLI FILGUEIRA VALENTE,JOSÉ WALDOLI FILGUEIRA VALENTE,15500.00000000001
MARCELO AIRES MARQUES,MARCELO AIRES MARQUES,40889.0
LEONARDO DUTRA VALE,LEONARDO DUTRA VALE,522.0000000000001
LUCIO DUTRA VALE,LUCIO DUTRA VALE,148162.99999999997
LIVIA MARIA OLIVEIRA DE ABREU,LIVIA MARIA OLIVEIRA DE ABREU,340.00000000000006
JORGE LUIZ GUIMARÃES PANZERA,JORGE LUIZ GUIMARÃES PANZERA,18474.0
IRACELI TAVEIRA DA SILVA,IRACELI TAVEIRA DA SILVA,616.0000000000001
CLAUDIR DA CONCEIÇÃO GOMES,CLAUDIR DA CONCEIÇÃO GOMES,1741.9999999999998
ADMIR POMBO CORRÊA,ADMIR POMBO CORRÊA,1707.0000000000007
ANA ESMERALDA DOS SANTOS MEDEIROS,ANA ESMERALDA DOS SANTOS MEDEIROS,1560.0000000000005
ANTONIO DA SILVA E SILVA,ANTONIO DA SILVA E SILVA,7487.0000000000055
CLAUDIA PINHEIRO DOS SANTOS,CLAUDIA PINHEIRO DOS SANTOS,470.0
DIRCEU MILANI,DIRCEU MILANI,4387.999999999998
GIOVANNI CORRÊA QUEIROZ,GIOVANNI CORRÊA QUEIROZ,68973.00000000004
IVALDO JOSE PIMENTEL,IVALDO JOSE PIMENTEL,2539.0000000000005
JOCLAU BARRA LIMA,JOCLAU BARRA LIMA,3163.999999999999
JORGE ALBERTO PAIVA DO AMORIM,JORGE ALBERTO PAIVA DO AMORIM,574.0000000000001
JOSE VIEIRA DE ALMEIDA,JOSE VIEIRA DE ALMEIDA,14848.00000000001
NARA LUCIA PAMPLONA VALES,NARA LUCIA PAMPLONA VALES,1132.0000000000002
ROBERTO DOUGLAS DE OLIVEIRA CORRÊA,ROBERTO DOUGLAS DE OLIVEIRA CORRÊA,4178.999999999997
WALTER CRUZ MOURA,WALTER CRUZ MOURA,2229.000000000001
KELLY CRISTINA DE ANDRADE,KELLY CRISTINA DE ANDRADE,269.00000000000006
JONHIS STAFFORD MARINHO BARROSO,JONHIS STAFFORD MARINHO BARROSO,174.00000000000006
LUIZ ANTONIO DA SILVA SOUTO,LUIZ ANTONIO DA SILVA SOUTO,1835.0000000000005
REGINA MARIA SOARES BARRETO DE OLIVEIRA,REGINA MARIA SOARES BARRETO DE OLIVEIRA,3417.0000000000027
